,isocode,period,fatalities_UCDP,population
739,ARG,201012,0.0,41509089.0
740,ARG,201101,0.0,41545935.0
741,ARG,201102,0.0,41582815.0
742,ARG,201103,0.0,41619727.0
743,ARG,201104,0.0,41656672.0
744,ARG,201105,0.0,41693649.0
745,ARG,201106,0.0,41730660.0
746,ARG,201107,0.0,41766413.0
747,ARG,201108,0.0,41802196.0
748,ARG,201109,0.0,41838010.0
749,ARG,201110,0.0,41873855.0
750,ARG,201111,0.0,41909731.0
751,ARG,201112,0.0,41945637.0
752,ARG,201201,0.0,41981574.0
753,ARG,201202,0.0,42017542.0
754,ARG,201203,0.0,42053540.0
755,ARG,201204,0.0,42089570.0
756,ARG,201205,0.0,42125630.0
757,ARG,201206,0.0,42161721.0
758,ARG,201207,0.0,42196623.0
759,ARG,201208,0.0,42231554.0
760,ARG,201209,0.0,42266513.0
761,ARG,201210,0.0,42301502.0
762,ARG,201211,0.0,42336519.0
763,ARG,201212,0.0,42371566.0
764,ARG,201301,0.0,42406641.0
765,ARG,201302,0.0,42441746.0
766,ARG,201303,0.0,42476880.0
767,ARG,201304,0.0,42512042.0
768,ARG,201305,0.0,42547234.0
769,ARG,201306,0.0,42582455.0
770,ARG,201307,0.0,42619083.0
771,ARG,201308,0.0,42655742.0
772,ARG,201309,0.0,42692432.0
773,ARG,201310,0.0,42729154.0
774,ARG,201311,0.0,42765908.0
775,ARG,201312,0.0,42802693.0
776,ARG,201401,0.0,42839510.0
777,ARG,201402,0.0,42876359.0
778,ARG,201403,0.0,42913239.0
779,ARG,201404,0.0,42950152.0
780,ARG,201405,0.0,42987095.0
781,ARG,201406,0.0,43024071.0
782,ARG,201407,0.0,43061635.0
783,ARG,201408,0.0,43099232.0
784,ARG,201409,0.0,43136862.0
785,ARG,201410,0.0,43174525.0
786,ARG,201411,0.0,43212220.0
787,ARG,201412,0.0,43249949.0
788,ARG,201501,0.0,43287710.0
789,ARG,201502,0.0,43325504.0
790,ARG,201503,0.0,43363332.0
791,ARG,201504,0.0,43401192.0
792,ARG,201505,0.0,43439085.0
793,ARG,201506,0.0,43477012.0
794,ARG,201507,0.0,43512131.0
795,ARG,201508,0.0,43547278.0
796,ARG,201509,0.0,43582453.0
797,ARG,201510,0.0,43617657.0
798,ARG,201511,0.0,43652889.0
799,ARG,201512,0.0,43688150.0
800,ARG,201601,0.0,43723439.0
801,ARG,201602,0.0,43758757.0
802,ARG,201603,0.0,43794103.0
803,ARG,201604,0.0,43829478.0
804,ARG,201605,0.0,43864881.0
805,ARG,201606,0.0,43900313.0
806,ARG,201607,0.0,43932564.0
807,ARG,201608,0.0,43964839.0
808,ARG,201609,0.0,43997137.0
809,ARG,201610,0.0,44029460.0
810,ARG,201611,0.0,44061806.0
811,ARG,201612,0.0,44094175.0
812,ARG,201701,0.0,44126569.0
813,ARG,201702,0.0,44158986.0
814,ARG,201703,0.0,44191427.0
815,ARG,201704,0.0,44223892.0
816,ARG,201705,0.0,44256381.0
817,ARG,201706,0.0,44288894.0
818,ARG,201707,0.0,44319278.0
819,ARG,201708,0.0,44349683.0
820,ARG,201709,0.0,44380109.0
821,ARG,201710,0.0,44410555.0
822,ARG,201711,0.0,44441023.0
823,ARG,201712,0.0,44471512.0
824,ARG,201801,0.0,44502021.0
825,ARG,201802,0.0,44532551.0
826,ARG,201803,0.0,44563102.0
827,ARG,201804,0.0,44593675.0
828,ARG,201805,0.0,44624268.0
829,ARG,201806,0.0,44654882.0
830,ARG,201807,0.0,44681344.0
831,ARG,201808,0.0,44707822.0
832,ARG,201809,0.0,44734316.0
833,ARG,201810,0.0,44760825.0
834,ARG,201811,0.0,44787350.0
835,ARG,201812,0.0,44813890.0
836,ARG,201901,0.0,44840447.0
837,ARG,201902,0.0,44867019.0
838,ARG,201903,0.0,44893607.0
839,ARG,201904,0.0,44920210.0
840,ARG,201905,0.0,44946830.0
841,ARG,201906,0.0,44973465.0
842,ARG,201907,0.0,44991633.0
843,ARG,201908,0.0,45009808.0
844,ARG,201909,0.0,45027991.0
845,ARG,201910,0.0,45046181.0
846,ARG,201911,0.0,45064378.0
847,ARG,201912,0.0,45082583.0
848,ARG,202001,0.0,45100795.0
849,ARG,202002,0.0,45119014.0
850,ARG,202003,0.0,45137241.0
851,ARG,202004,0.0,45155475.0
852,ARG,202005,0.0,45173716.0
853,ARG,202006,0.0,45191965.0
854,ARG,202007,0.0,45201979.0
855,ARG,202008,0.0,45211995.0
856,ARG,202009,0.0,45222014.0
857,ARG,202010,0.0,45232035.0
858,ARG,202011,0.0,45242058.0
859,ARG,202012,0.0,45252083.0
860,ARG,202101,0.0,45262110.0
861,ARG,202102,0.0,45272140.0
862,ARG,202103,0.0,45282172.0
863,ARG,202104,0.0,45292206.0
864,ARG,202105,0.0,45302242.0
865,ARG,202106,0.0,45312281.0
866,ARG,202107,0.0,45320242.0
867,ARG,202108,0.0,45328204.0
868,ARG,202109,0.0,45336168.0
869,ARG,202110,0.0,45344133.0
870,ARG,202111,0.0,45352099.0
871,ARG,202112,0.0,45360067.0
872,ARG,202201,0.0,45368037.0
873,ARG,202202,0.0,45376007.0
874,ARG,202203,0.0,45383979.0
875,ARG,202204,0.0,45391953.0
876,ARG,202205,0.0,45399928.0
877,ARG,202206,0.0,45407904.0
878,ARG,202207,0.0,45418764.0
879,ARG,202208,0.0,45429628.0
880,ARG,202209,0.0,45440493.0
881,ARG,202210,0.0,45451361.0
882,ARG,202211,0.0,45462232.0
883,ARG,202212,0.0,45473106.0
884,ARG,202301,0.0,45483982.0
885,ARG,202302,0.0,45494860.0
886,ARG,202303,0.0,45505742.0
887,ARG,202304,0.0,45516625.0
888,ARG,202305,0.0,45527512.0
889,ARG,202306,0.0,45538401.0
890,ARG,202307,0.0,45553274.0
891,ARG,202308,0.0,45567956.0
892,ARG,202309,0.0,45582440.0
893,ARG,202310,0.0,45596723.0
894,ARG,202311,0.0,45610803.0
895,ARG,202312,0.0,45624674.0
896,ARG,202401,0.0,45638334.0
897,ARG,202402,0.0,45651778.0
898,ARG,202403,0.0,45665003.0
899,ARG,202404,0.0,45678006.0
900,ARG,202405,0.0,45690781.0
901,ARG,202406,0.0,45703326.0
902,ARG,202407,0.0,45715635.0
903,ARG,202408,0.0,45727850.0
904,ARG,202409,0.0,45739965.0
905,ARG,202410,0.0,45751979.0
906,ARG,202411,0.0,45763890.0
907,ARG,202412,0.0,45775696.0
910,ARM,201001,0.0,3053615.0
911,ARM,201002,0.0,3051850.0
912,ARM,201003,0.0,3050086.0
913,ARM,201004,0.0,3048323.0
914,ARM,201005,0.0,3046561.0
915,ARM,201006,0.0,3044800.0
916,ARM,201007,0.0,3043388.0
917,ARM,201008,0.0,3041977.0
918,ARM,201009,0.0,3040566.0
919,ARM,201010,0.0,3039156.0
920,ARM,201011,0.0,3037747.0
921,ARM,201012,0.0,3036338.0
922,ARM,201101,0.0,3034930.0
923,ARM,201102,0.0,3033523.0
924,ARM,201103,0.0,3032116.0
925,ARM,201104,0.0,3030710.0
926,ARM,201105,0.0,3029305.0
927,ARM,201106,0.0,3027900.0
928,ARM,201107,0.0,3027583.0
929,ARM,201108,0.0,3027266.0
930,ARM,201109,0.0,3026950.0
931,ARM,201110,0.0,3026633.0
932,ARM,201111,0.0,3026316.0
933,ARM,201112,0.0,3025999.0
934,ARM,201201,0.0,3025683.0
935,ARM,201202,1.0,3025366.0
936,ARM,201203,2.0,3025050.0
937,ARM,201204,3.0,3024733.0
938,ARM,201205,0.0,3024416.0
939,ARM,201206,3.0,3024100.0
940,ARM,201207,0.0,3023925.0
941,ARM,201208,0.0,3023750.0
942,ARM,201209,0.0,3023575.0
943,ARM,201210,0.0,3023400.0
944,ARM,201211,0.0,3023225.0
945,ARM,201212,0.0,3023050.0
946,ARM,201301,0.0,3022875.0
947,ARM,201302,0.0,3022700.0
948,ARM,201303,0.0,3022525.0
949,ARM,201304,0.0,3022350.0
950,ARM,201305,0.0,3022175.0
951,ARM,201306,0.0,3022000.0
952,ARM,201307,0.0,3021316.0
953,ARM,201308,1.0,3020632.0
954,ARM,201309,0.0,3019948.0
955,ARM,201310,0.0,3019264.0
956,ARM,201311,0.0,3018581.0
957,ARM,201312,0.0,3017897.0
958,ARM,201401,0.0,3017214.0
959,ARM,201402,0.0,3016531.0
960,ARM,201403,0.0,3015848.0
961,ARM,201404,0.0,3015165.0
962,ARM,201405,0.0,3014482.0
963,ARM,201406,0.0,3013800.0
964,ARM,201407,0.0,3013032.0
965,ARM,201408,0.0,3012265.0
966,ARM,201409,0.0,3011497.0
967,ARM,201410,0.0,3010730.0
968,ARM,201411,0.0,3009963.0
969,ARM,201412,0.0,3009196.0
970,ARM,201501,11.0,3008430.0
971,ARM,201502,1.0,3007664.0
972,ARM,201503,0.0,3006897.0
973,ARM,201504,0.0,3006131.0
974,ARM,201505,0.0,3005366.0
975,ARM,201506,0.0,3004600.0
976,ARM,201507,0.0,3003573.0
977,ARM,201508,0.0,3002546.0
978,ARM,201509,4.0,3001520.0
979,ARM,201510,0.0,3000494.0
980,ARM,201511,0.0,2999469.0
981,ARM,201512,0.0,2998444.0
982,ARM,201601,0.0,2997419.0
983,ARM,201602,0.0,2996394.0
984,ARM,201603,0.0,2995370.0
985,ARM,201604,0.0,2994346.0
986,ARM,201605,0.0,2993323.0
987,ARM,201606,0.0,2992300.0
988,ARM,201607,0.0,2991223.0
989,ARM,201608,0.0,2990146.0
990,ARM,201609,0.0,2989070.0
991,ARM,201610,0.0,2987994.0
992,ARM,201611,0.0,2986918.0
993,ARM,201612,4.0,2985843.0
994,ARM,201701,0.0,2984768.0
995,ARM,201702,0.0,2983694.0
996,ARM,201703,0.0,2982620.0
997,ARM,201704,0.0,2981546.0
998,ARM,201705,0.0,2980473.0
999,ARM,201706,0.0,2979400.0
1000,ARM,201707,0.0,2978532.0
1001,ARM,201708,0.0,2977664.0
1002,ARM,201709,0.0,2976797.0
1003,ARM,201710,0.0,2975929.0
1004,ARM,201711,0.0,2975062.0
1005,ARM,201712,0.0,2974195.0
1006,ARM,201801,0.0,2973329.0
1007,ARM,201802,0.0,2972463.0
1008,ARM,201803,0.0,2971597.0
1009,ARM,201804,0.0,2970731.0
1010,ARM,201805,0.0,2969865.0
1011,ARM,201806,0.0,2969000.0
1012,ARM,201807,0.0,2968458.0
1013,ARM,201808,0.0,2967916.0
1014,ARM,201809,1.0,2967374.0
1015,ARM,201810,0.0,2966832.0
1016,ARM,201811,0.0,2966290.0
1017,ARM,201812,0.0,2965748.0
1018,ARM,201901,0.0,2965207.0
1019,ARM,201902,0.0,2964665.0
1020,ARM,201903,0.0,2964124.0
1021,ARM,201904,0.0,2963582.0
1022,ARM,201905,0.0,2963041.0
1023,ARM,201906,0.0,2962500.0
1024,ARM,201907,0.0,2962417.0
1025,ARM,201908,0.0,2962333.0
1026,ARM,201909,0.0,2962250.0
1027,ARM,201910,2.0,2962167.0
1028,ARM,201911,0.0,2962083.0
1029,ARM,201912,0.0,2962000.0
1030,ARM,202001,0.0,2961917.0
1031,ARM,202002,0.0,2961833.0
1032,ARM,202003,0.0,2961750.0
1033,ARM,202004,0.0,2961667.0
1034,ARM,202005,0.0,2961583.0
1035,ARM,202006,0.0,2961500.0
1036,ARM,202007,0.0,2961567.0
1037,ARM,202008,0.0,2961633.0
1038,ARM,202009,2.0,2961700.0
1039,ARM,202010,4.0,2961767.0
1040,ARM,202011,4.0,2961833.0
1041,ARM,202012,0.0,2961900.0
1042,ARM,202101,0.0,2961967.0
1043,ARM,202102,0.0,2962033.0
1044,ARM,202103,0.0,2962100.0
1045,ARM,202104,0.0,2962167.0
1046,ARM,202105,1.0,2962233.0
1047,ARM,202106,0.0,2962300.0
1048,ARM,202107,4.0,2962874.0
1049,ARM,202108,2.0,2963449.0
1050,ARM,202109,1.0,2964023.0
1051,ARM,202110,0.0,2964598.0
1052,ARM,202111,1.0,2965173.0
1053,ARM,202112,1.0,2965748.0
1054,ARM,202201,3.0,2966323.0
1055,ARM,202202,0.0,2966898.0
1056,ARM,202203,0.0,2967473.0
1057,ARM,202204,0.0,2968049.0
1058,ARM,202205,1.0,2968624.0
1059,ARM,202206,1.0,2969200.0
1060,ARM,202207,0.0,2971002.0
1061,ARM,202208,0.0,2972806.0
1062,ARM,202209,149.0,2974610.0
1063,ARM,202210,0.0,2976416.0
1064,ARM,202211,0.0,2978222.0
1065,ARM,202212,0.0,2980030.0
1066,ARM,202301,0.0,2981839.0
1067,ARM,202302,0.0,2983649.0
1068,ARM,202303,1.0,2985460.0
1069,ARM,202304,7.0,2987272.0
1070,ARM,202305,4.0,2989086.0
1071,ARM,202306,0.0,2990900.0
1072,ARM,202307,0.0,2991266.0
1073,ARM,202308,1.0,2991647.0
1074,ARM,202309,4.0,2992044.0
1075,ARM,202310,2.0,2992455.0
1076,ARM,202311,0.0,2992883.0
1077,ARM,202312,1.0,2993327.0
1078,ARM,202401,0.0,2993786.0
1079,ARM,202402,0.0,2994263.0
1080,ARM,202403,0.0,2994756.0
1081,ARM,202404,0.0,2995267.0
1082,ARM,202405,0.0,2995795.0
1083,ARM,202406,0.0,2996340.0
1084,ARM,202407,0.0,2996904.0
1085,ARM,202408,0.0,2997478.0
1086,ARM,202409,0.0,2998063.0
1087,ARM,202410,0.0,2998659.0
1088,ARM,202411,0.0,2999267.0
1089,ARM,202412,0.0,2999886.0
1092,ATG,201001,0.0,84840.0
1093,ATG,201002,0.0,84936.0
1094,ATG,201003,0.0,85032.0
1095,ATG,201004,0.0,85128.0
1096,ATG,201005,0.0,85224.0
1097,ATG,201006,0.0,85320.0
1098,ATG,201007,0.0,85404.0
1099,ATG,201008,0.0,85488.0
1100,ATG,201009,0.0,85572.0
1101,ATG,201010,0.0,85656.0
1102,ATG,201011,0.0,85740.0
1103,ATG,201012,0.0,85825.0
1104,ATG,201101,0.0,85909.0
1105,ATG,201102,0.0,85993.0
1106,ATG,201103,0.0,86078.0
1107,ATG,201104,0.0,86163.0
1108,ATG,201105,0.0,86247.0
1109,ATG,201106,0.0,86332.0
1110,ATG,201107,0.0,86409.0
1111,ATG,201108,0.0,86486.0
1112,ATG,201109,0.0,86563.0
1113,ATG,201110,0.0,86640.0
1114,ATG,201111,0.0,86717.0
1115,ATG,201112,0.0,86795.0
1116,ATG,201201,0.0,86872.0
1117,ATG,201202,0.0,86950.0
1118,ATG,201203,0.0,87027.0
1119,ATG,201204,0.0,87105.0
1120,ATG,201205,0.0,87182.0
1121,ATG,201206,0.0,87260.0
1122,ATG,201207,0.0,87327.0
1123,ATG,201208,0.0,87393.0
1124,ATG,201209,0.0,87460.0
1125,ATG,201210,0.0,87527.0
1126,ATG,201211,0.0,87594.0
1127,ATG,201212,0.0,87661.0
1128,ATG,201301,0.0,87728.0
1129,ATG,201302,0.0,87795.0
1130,ATG,201303,0.0,87862.0
1131,ATG,201304,0.0,87929.0
1132,ATG,201305,0.0,87997.0
1133,ATG,201306,0.0,88064.0
1134,ATG,201307,0.0,88122.0
1135,ATG,201308,0.0,88180.0
1136,ATG,201309,0.0,88239.0
1137,ATG,201310,0.0,88297.0
1138,ATG,201311,0.0,88355.0
1139,ATG,201312,0.0,88414.0
1140,ATG,201401,0.0,88472.0
1141,ATG,201402,0.0,88531.0
1142,ATG,201403,0.0,88589.0
1143,ATG,201404,0.0,88648.0
1144,ATG,201405,0.0,88706.0
1145,ATG,201406,0.0,88765.0
1146,ATG,201407,0.0,88818.0
1147,ATG,201408,0.0,88872.0
1148,ATG,201409,0.0,88926.0
1149,ATG,201410,0.0,88979.0
1150,ATG,201411,0.0,89033.0
1151,ATG,201412,0.0,89086.0
1152,ATG,201501,0.0,89140.0
1153,ATG,201502,0.0,89194.0
1154,ATG,201503,0.0,89248.0
1155,ATG,201504,0.0,89301.0
1156,ATG,201505,0.0,89355.0
1157,ATG,201506,0.0,89409.0
1158,ATG,201507,0.0,89456.0
1159,ATG,201508,0.0,89502.0
1160,ATG,201509,0.0,89549.0
1161,ATG,201510,0.0,89595.0
1162,ATG,201511,0.0,89642.0
1163,ATG,201512,0.0,89689.0
1164,ATG,201601,0.0,89735.0
1165,ATG,201602,0.0,89782.0
1166,ATG,201603,0.0,89829.0
1167,ATG,201604,0.0,89875.0
1168,ATG,201605,0.0,89922.0
1169,ATG,201606,0.0,89969.0
1170,ATG,201607,0.0,90010.0
1171,ATG,201608,0.0,90052.0
1172,ATG,201609,0.0,90093.0
1173,ATG,201610,0.0,90135.0
1174,ATG,201611,0.0,90177.0
1175,ATG,201612,0.0,90218.0
1176,ATG,201701,0.0,90260.0
1177,ATG,201702,0.0,90301.0
1178,ATG,201703,0.0,90343.0
1179,ATG,201704,0.0,90385.0
1180,ATG,201705,0.0,90426.0
1181,ATG,201706,0.0,90468.0
1182,ATG,201707,0.0,90506.0
1183,ATG,201708,0.0,90544.0
1184,ATG,201709,0.0,90582.0
1185,ATG,201710,0.0,90620.0
1186,ATG,201711,0.0,90659.0
1187,ATG,201712,0.0,90697.0
1188,ATG,201801,0.0,90735.0
1189,ATG,201802,0.0,90773.0
1190,ATG,201803,0.0,90811.0
1191,ATG,201804,0.0,90850.0
1192,ATG,201805,0.0,90888.0
1193,ATG,201806,0.0,90926.0
1194,ATG,201807,0.0,90962.0
1195,ATG,201808,0.0,90999.0
1196,ATG,201809,0.0,91035.0
1197,ATG,201810,0.0,91072.0
1198,ATG,201811,0.0,91108.0
1199,ATG,201812,0.0,91145.0
1200,ATG,201901,0.0,91181.0
1201,ATG,201902,0.0,91218.0
1202,ATG,201903,0.0,91254.0
1203,ATG,201904,0.0,91291.0
1204,ATG,201905,0.0,91327.0
1205,ATG,201906,0.0,91364.0
1206,ATG,201907,0.0,91404.0
1207,ATG,201908,0.0,91444.0
1208,ATG,201909,0.0,91484.0
1209,ATG,201910,0.0,91524.0
1210,ATG,201911,0.0,91565.0
1211,ATG,201912,0.0,91605.0
1212,ATG,202001,0.0,91645.0
1213,ATG,202002,0.0,91685.0
1214,ATG,202003,0.0,91725.0
1215,ATG,202004,0.0,91765.0
1216,ATG,202005,0.0,91806.0
1217,ATG,202006,0.0,91846.0
1218,ATG,202007,0.0,91888.0
1219,ATG,202008,0.0,91930.0
1220,ATG,202009,0.0,91971.0
1221,ATG,202010,0.0,92013.0
1222,ATG,202011,0.0,92055.0
1223,ATG,202012,0.0,92097.0
1224,ATG,202101,0.0,92139.0
1225,ATG,202102,0.0,92181.0
1226,ATG,202103,0.0,92223.0
1227,ATG,202104,0.0,92265.0
1228,ATG,202105,0.0,92307.0
1229,ATG,202106,0.0,92349.0
1230,ATG,202107,0.0,92390.0
1231,ATG,202108,0.0,92431.0
1232,ATG,202109,0.0,92472.0
1233,ATG,202110,0.0,92512.0
1234,ATG,202111,0.0,92553.0
1235,ATG,202112,0.0,92594.0
1236,ATG,202201,0.0,92635.0
1237,ATG,202202,0.0,92676.0
1238,ATG,202203,0.0,92717.0
1239,ATG,202204,0.0,92758.0
1240,ATG,202205,0.0,92799.0
1241,ATG,202206,0.0,92840.0
1242,ATG,202207,0.0,92880.0
1243,ATG,202208,0.0,92919.0
1244,ATG,202209,0.0,92959.0
1245,ATG,202210,0.0,92998.0
1246,ATG,202211,0.0,93038.0
1247,ATG,202212,0.0,93078.0
1248,ATG,202301,0.0,93117.0
1249,ATG,202302,0.0,93157.0
1250,ATG,202303,0.0,93197.0
1251,ATG,202304,0.0,93236.0
1252,ATG,202305,0.0,93276.0
1253,ATG,202306,0.0,93316.0
1254,ATG,202307,0.0,93356.0
1255,ATG,202308,0.0,93397.0
1256,ATG,202309,0.0,93437.0
1257,ATG,202310,0.0,93478.0
1258,ATG,202311,0.0,93518.0
1259,ATG,202312,0.0,93559.0
1260,ATG,202401,0.0,93600.0
1261,ATG,202402,0.0,93641.0
1262,ATG,202403,0.0,93682.0
1263,ATG,202404,0.0,93723.0
1264,ATG,202405,0.0,93764.0
1265,ATG,202406,0.0,93805.0
1266,ATG,202407,0.0,93846.0
1267,ATG,202408,0.0,93887.0
1268,ATG,202409,0.0,93929.0
1269,ATG,202410,0.0,93970.0
1270,ATG,202411,0.0,94011.0
1271,ATG,202412,0.0,94053.0
1274,AUS,201001,0.0,21889400.0
1275,AUS,201002,0.0,21917796.0
1276,AUS,201003,0.0,21946229.0
1277,AUS,201004,0.0,21974699.0
1278,AUS,201005,0.0,22003206.0
1279,AUS,201006,0.0,22031750.0
1280,AUS,201007,0.0,22057276.0
1281,AUS,201008,0.0,22082832.0
1282,AUS,201009,0.0,22108417.0
1283,AUS,201010,0.0,22134032.0
1284,AUS,201011,0.0,22159677.0
1285,AUS,201012,0.0,22185352.0
1286,AUS,201101,0.0,22211056.0
1287,AUS,201102,0.0,22236790.0
1288,AUS,201103,0.0,22262553.0
1289,AUS,201104,0.0,22288347.0
1290,AUS,201105,0.0,22314171.0
1291,AUS,201106,0.0,22340024.0
1292,AUS,201107,0.0,22372549.0
1293,AUS,201108,0.0,22405121.0
1294,AUS,201109,0.0,22437741.0
1295,AUS,201110,0.0,22470409.0
1296,AUS,201111,0.0,22503123.0
1297,AUS,201112,0.0,22535886.0
1298,AUS,201201,0.0,22568696.0
1299,AUS,201202,0.0,22601554.0
1300,AUS,201203,0.0,22634460.0
1301,AUS,201204,0.0,22667414.0
1302,AUS,201205,0.0,22700415.0
1303,AUS,201206,0.0,22733465.0
1304,AUS,201207,0.0,22766095.0
1305,AUS,201208,0.0,22798772.0
1306,AUS,201209,0.0,22831495.0
1307,AUS,201210,0.0,22864266.0
1308,AUS,201211,0.0,22897083.0
1309,AUS,201212,0.0,22929948.0
1310,AUS,201301,0.0,22962860.0
1311,AUS,201302,0.0,22995819.0
1312,AUS,201303,0.0,23028825.0
1313,AUS,201304,0.0,23061879.0
1314,AUS,201305,0.0,23094980.0
1315,AUS,201306,0.0,23128129.0
1316,AUS,201307,0.0,23156894.0
1317,AUS,201308,0.0,23185696.0
1318,AUS,201309,0.0,23214533.0
1319,AUS,201310,0.0,23243406.0
1320,AUS,201311,0.0,23272315.0
1321,AUS,201312,0.0,23301259.0
1322,AUS,201401,0.0,23330240.0
1323,AUS,201402,0.0,23359257.0
1324,AUS,201403,0.0,23388310.0
1325,AUS,201404,0.0,23417399.0
1326,AUS,201405,0.0,23446525.0
1327,AUS,201406,0.0,23475686.0
1328,AUS,201407,0.0,23503858.0
1329,AUS,201408,0.0,23532065.0
1330,AUS,201409,0.0,23560305.0
1331,AUS,201410,0.0,23588579.0
1332,AUS,201411,0.0,23616886.0
1333,AUS,201412,0.0,23645228.0
1334,AUS,201501,0.0,23673604.0
1335,AUS,201502,0.0,23702014.0
1336,AUS,201503,0.0,23730458.0
1337,AUS,201504,0.0,23758936.0
1338,AUS,201505,0.0,23787448.0
1339,AUS,201506,0.0,23815995.0
1340,AUS,201507,0.0,23847014.0
1341,AUS,201508,0.0,23878074.0
1342,AUS,201509,0.0,23909175.0
1343,AUS,201510,0.0,23940316.0
1344,AUS,201511,0.0,23971497.0
1345,AUS,201512,0.0,24002719.0
1346,AUS,201601,0.0,24033982.0
1347,AUS,201602,0.0,24065285.0
1348,AUS,201603,0.0,24096629.0
1349,AUS,201604,0.0,24128014.0
1350,AUS,201605,0.0,24159440.0
1351,AUS,201606,0.0,24190907.0
1352,AUS,201607,0.0,24224128.0
1353,AUS,201608,0.0,24257395.0
1354,AUS,201609,0.0,24290708.0
1355,AUS,201610,0.0,24324066.0
1356,AUS,201611,0.0,24357471.0
1357,AUS,201612,0.0,24390921.0
1358,AUS,201701,0.0,24424417.0
1359,AUS,201702,0.0,24457959.0
1360,AUS,201703,0.0,24491547.0
1361,AUS,201704,0.0,24525181.0
1362,AUS,201705,0.0,24558861.0
1363,AUS,201706,0.0,24592588.0
1364,AUS,201707,0.0,24623266.0
1365,AUS,201708,0.0,24653982.0
1366,AUS,201709,0.0,24684736.0
1367,AUS,201710,0.0,24715529.0
1368,AUS,201711,0.0,24746360.0
1369,AUS,201712,0.0,24777230.0
1370,AUS,201801,0.0,24808138.0
1371,AUS,201802,0.0,24839085.0
1372,AUS,201803,0.0,24870070.0
1373,AUS,201804,0.0,24901094.0
1374,AUS,201805,0.0,24932157.0
1375,AUS,201806,0.0,24963258.0
1376,AUS,201807,0.0,24994013.0
1377,AUS,201808,0.0,25024805.0
1378,AUS,201809,0.0,25055636.0
1379,AUS,201810,0.0,25086505.0
1380,AUS,201811,2.0,25117411.0
1381,AUS,201812,0.0,25148356.0
1382,AUS,201901,0.0,25179339.0
1383,AUS,201902,0.0,25210360.0
1384,AUS,201903,0.0,25241419.0
1385,AUS,201904,0.0,25272516.0
1386,AUS,201905,0.0,25303652.0
1387,AUS,201906,0.0,25334826.0
1388,AUS,201907,0.0,25360880.0
1389,AUS,201908,0.0,25386961.0
1390,AUS,201909,0.0,25413068.0
1391,AUS,201910,0.0,25439203.0
1392,AUS,201911,0.0,25465364.0
1393,AUS,201912,0.0,25491552.0
1394,AUS,202001,0.0,25517767.0
1395,AUS,202002,0.0,25544009.0
1396,AUS,202003,0.0,25570279.0
1397,AUS,202004,0.0,25596575.0
1398,AUS,202005,0.0,25622898.0
1399,AUS,202006,0.0,25649248.0
1400,AUS,202007,0.0,25652260.0
1401,AUS,202008,0.0,25655272.0
1402,AUS,202009,0.0,25658284.0
1403,AUS,202010,0.0,25661297.0
1404,AUS,202011,0.0,25664310.0
1405,AUS,202012,0.0,25667324.0
1406,AUS,202101,0.0,25670337.0
1407,AUS,202102,0.0,25673352.0
1408,AUS,202103,0.0,25676366.0
1409,AUS,202104,0.0,25679381.0
1410,AUS,202105,0.0,25682396.0
1411,AUS,202106,0.0,25685412.0
1412,AUS,202107,0.0,25712668.0
1413,AUS,202108,0.0,25739953.0
1414,AUS,202109,0.0,25767267.0
1415,AUS,202110,0.0,25794609.0
1416,AUS,202111,0.0,25821981.0
1417,AUS,202112,0.0,25849382.0
1418,AUS,202201,0.0,25876812.0
1419,AUS,202202,0.0,25904271.0
1420,AUS,202203,0.0,25931759.0
1421,AUS,202204,0.0,25959277.0
1422,AUS,202205,0.0,25986823.0
1423,AUS,202206,0.0,26014399.0
1424,AUS,202207,0.0,26067511.0
1425,AUS,202208,0.0,26120731.0
1426,AUS,202209,0.0,26174060.0
1427,AUS,202210,0.0,26227498.0
1428,AUS,202211,0.0,26281045.0
1429,AUS,202212,0.0,26334702.0
1430,AUS,202301,0.0,26388468.0
1431,AUS,202302,0.0,26442343.0
1432,AUS,202303,0.0,26496329.0
1433,AUS,202304,0.0,26550425.0
1434,AUS,202305,0.0,26604631.0
1435,AUS,202306,0.0,26658948.0
1436,AUS,202307,0.0,26688169.0
1437,AUS,202308,0.0,26717356.0
1438,AUS,202309,0.0,26746515.0
1439,AUS,202310,0.0,26775643.0
1440,AUS,202311,0.0,26804741.0
1441,AUS,202312,0.0,26833806.0
1442,AUS,202401,0.0,26862838.0
1443,AUS,202402,0.0,26891835.0
1444,AUS,202403,0.0,26920796.0
1445,AUS,202404,0.0,26949720.0
1446,AUS,202405,0.0,26978606.0
1447,AUS,202406,0.0,27007451.0
1448,AUS,202407,0.0,27036255.0
1449,AUS,202408,0.0,27065109.0
1450,AUS,202409,0.0,27094010.0
1451,AUS,202410,0.0,27122960.0
1452,AUS,202411,0.0,27151958.0
1453,AUS,202412,0.0,27181006.0
1456,AUT,201001,0.0,8355031.0
1457,AUT,201002,0.0,8356705.0
1458,AUT,201003,0.0,8358379.0
1459,AUT,201004,0.0,8360054.0
1460,AUT,201005,0.0,8361729.0
1461,AUT,201006,0.0,8363404.0
1462,AUT,201007,0.0,8365754.0
1463,AUT,201008,0.0,8368104.0
1464,AUT,201009,0.0,8370455.0
1465,AUT,201010,0.0,8372806.0
1466,AUT,201011,0.0,8375159.0
1467,AUT,201012,0.0,8377512.0
